firm,firm_ticker,model_company,model,event_date,relationship,provisional_value,reason_for_review,key_sources,recommended_action
TSMC,TSM,Meta,Llama 3.3 70B,2024-12-06,real_upstream,1,[MAPPED from upstream] HUMAN DECISION: Researcher accepts indirect ecosystem-based upstream link (TSMC → Nvidia → cloud → model companies). Restored to upstream=1. Previously changed to 0 by strict audit for lack of direct documented link.,AnandTech GH200 article; Nvidia H100 product page,"Accept human decision. If re-auditing, consider whether indirect semiconductor manufacturing qualifies under upstream definition."
SK Hynix,000660 KS,OpenAI,SORA,2024-12-09,real_upstream,1,[MAPPED from upstream] HUMAN DECISION: Researcher accepts indirect ecosystem-based upstream link (SK Hynix HBM → Nvidia GPU → cloud → model companies). Restored to upstream=1. Previously changed to 0 by strict audit for three-step indirect chain.,SK Hynix HBM3E press release; Reuters HBM supply article,"Accept human decision. If re-auditing, consider whether HBM memory as component-of-a-component qualifies under upstream definition."
TSMC,TSM,OpenAI,SORA,2024-12-09,real_upstream,1,[MAPPED from upstream] HUMAN DECISION: Researcher accepts indirect ecosystem-based upstream link (TSMC → Nvidia → cloud → model companies). Restored to upstream=1. Previously changed to 0 by strict audit for lack of direct documented link.,AnandTech GH200 article; Nvidia H100 product page,"Accept human decision. If re-auditing, consider whether indirect semiconductor manufacturing qualifies under upstream definition."
TSMC,TSM,Google,Gemini-2.0-Flash-Thinking,2024-12-11,real_upstream,1,[MAPPED from upstream] HUMAN DECISION: Researcher accepts indirect ecosystem-based upstream link (TSMC → Nvidia → cloud → model companies). Restored to upstream=1. Previously changed to 0 by strict audit for lack of direct documented link.,AnandTech GH200 article; Nvidia H100 product page,"Accept human decision. If re-auditing, consider whether indirect semiconductor manufacturing qualifies under upstream definition."
SK Hynix,000660 KS,OpenAI,o1,2024-12-17,real_upstream,1,[MAPPED from upstream] HUMAN DECISION: Researcher accepts indirect ecosystem-based upstream link (SK Hynix HBM → Nvidia GPU → cloud → model companies). Restored to upstream=1. Previously changed to 0 by strict audit for three-step indirect chain.,SK Hynix HBM3E press release; Reuters HBM supply article,"Accept human decision. If re-auditing, consider whether HBM memory as component-of-a-component qualifies under upstream definition."
TSMC,TSM,OpenAI,o1,2024-12-17,real_upstream,1,[MAPPED from upstream] HUMAN DECISION: Researcher accepts indirect ecosystem-based upstream link (TSMC → Nvidia → cloud → model companies). Restored to upstream=1. Previously changed to 0 by strict audit for lack of direct documented link.,AnandTech GH200 article; Nvidia H100 product page,"Accept human decision. If re-auditing, consider whether indirect semiconductor manufacturing qualifies under upstream definition."
SK Hynix,000660 KS,OpenAI,o1 Pro,2024-12-17,real_upstream,1,[MAPPED from upstream] HUMAN DECISION: Researcher accepts indirect ecosystem-based upstream link (SK Hynix HBM → Nvidia GPU → cloud → model companies). Restored to upstream=1. Previously changed to 0 by strict audit for three-step indirect chain.,SK Hynix HBM3E press release; Reuters HBM supply article,"Accept human decision. If re-auditing, consider whether HBM memory as component-of-a-component qualifies under upstream definition."
TSMC,TSM,OpenAI,o1 Pro,2024-12-17,real_upstream,1,[MAPPED from upstream] HUMAN DECISION: Researcher accepts indirect ecosystem-based upstream link (TSMC → Nvidia → cloud → model companies). Restored to upstream=1. Previously changed to 0 by strict audit for lack of direct documented link.,AnandTech GH200 article; Nvidia H100 product page,"Accept human decision. If re-auditing, consider whether indirect semiconductor manufacturing qualifies under upstream definition."
SK Hynix,000660 KS,OpenAI,o3; o3 Mini,2024-12-20,real_upstream,1,[MAPPED from upstream] HUMAN DECISION: Researcher accepts indirect ecosystem-based upstream link (SK Hynix HBM → Nvidia GPU → cloud → model companies). Restored to upstream=1. Previously changed to 0 by strict audit for three-step indirect chain.,SK Hynix HBM3E press release; Reuters HBM supply article,"Accept human decision. If re-auditing, consider whether HBM memory as component-of-a-component qualifies under upstream definition."
TSMC,TSM,OpenAI,o3; o3 Mini,2024-12-20,real_upstream,1,[MAPPED from upstream] HUMAN DECISION: Researcher accepts indirect ecosystem-based upstream link (TSMC → Nvidia → cloud → model companies). Restored to upstream=1. Previously changed to 0 by strict audit for lack of direct documented link.,AnandTech GH200 article; Nvidia H100 product page,"Accept human decision. If re-auditing, consider whether indirect semiconductor manufacturing qualifies under upstream definition."
SK Hynix,000660 KS,OpenAI,o3 mini,2025-01-31,real_upstream,1,[MAPPED from upstream] HUMAN DECISION: Researcher accepts indirect ecosystem-based upstream link (SK Hynix HBM → Nvidia GPU → cloud → model companies). Restored to upstream=1. Previously changed to 0 by strict audit for three-step indirect chain.,SK Hynix HBM3E press release; Reuters HBM supply article,"Accept human decision. If re-auditing, consider whether HBM memory as component-of-a-component qualifies under upstream definition."
TSMC,TSM,OpenAI,o3 mini,2025-01-31,real_upstream,1,[MAPPED from upstream] HUMAN DECISION: Researcher accepts indirect ecosystem-based upstream link (TSMC → Nvidia → cloud → model companies). Restored to upstream=1. Previously changed to 0 by strict audit for lack of direct documented link.,AnandTech GH200 article; Nvidia H100 product page,"Accept human decision. If re-auditing, consider whether indirect semiconductor manufacturing qualifies under upstream definition."
TSMC,TSM,Google,Gemini 2.0 Pro Experimental; Gemini 2.0 Flash,2025-02-05,real_upstream,1,[MAPPED from upstream] HUMAN DECISION: Researcher accepts indirect ecosystem-based upstream link (TSMC → Nvidia → cloud → model companies). Restored to upstream=1. Previously changed to 0 by strict audit for lack of direct documented link.,AnandTech GH200 article; Nvidia H100 product page,"Accept human decision. If re-auditing, consider whether indirect semiconductor manufacturing qualifies under upstream definition."
TSMC,TSM,Anthropic,Claude 3.7,2025-02-18,real_upstream,1,[MAPPED from upstream] HUMAN DECISION: Researcher accepts indirect ecosystem-based upstream link (TSMC → Nvidia → cloud → model companies). Restored to upstream=1. Previously changed to 0 by strict audit for lack of direct documented link.,AnandTech GH200 article; Nvidia H100 product page,"Accept human decision. If re-auditing, consider whether indirect semiconductor manufacturing qualifies under upstream definition."
TSMC,TSM,Google,Gemini 2.0 Flash-Lite Preview,2025-02-25,real_upstream,1,[MAPPED from upstream] HUMAN DECISION: Researcher accepts indirect ecosystem-based upstream link (TSMC → Nvidia → cloud → model companies). Restored to upstream=1. Previously changed to 0 by strict audit for lack of direct documented link.,AnandTech GH200 article; Nvidia H100 product page,"Accept human decision. If re-auditing, consider whether indirect semiconductor manufacturing qualifies under upstream definition."
TSMC,TSM,Google,Gemini 2.0 Flash Experimental,2025-03-12,real_upstream,1,[MAPPED from upstream] HUMAN DECISION: Researcher accepts indirect ecosystem-based upstream link (TSMC → Nvidia → cloud → model companies). Restored to upstream=1. Previously changed to 0 by strict audit for lack of direct documented link.,AnandTech GH200 article; Nvidia H100 product page,"Accept human decision. If re-auditing, consider whether indirect semiconductor manufacturing qualifies under upstream definition."
TSMC,TSM,Google,Veo 2.0,2025-04-15,real_upstream,1,[MAPPED from upstream] HUMAN DECISION: Researcher accepts indirect ecosystem-based upstream link (TSMC → Nvidia → cloud → model companies). Restored to upstream=1. Previously changed to 0 by strict audit for lack of direct documented link.,AnandTech GH200 article; Nvidia H100 product page,"Accept human decision. If re-auditing, consider whether indirect semiconductor manufacturing qualifies under upstream definition."
SK Hynix,000660 KS,OpenAI,o3 full,2025-04-16,real_upstream,1,[MAPPED from upstream] HUMAN DECISION: Researcher accepts indirect ecosystem-based upstream link (SK Hynix HBM → Nvidia GPU → cloud → model companies). Restored to upstream=1. Previously changed to 0 by strict audit for three-step indirect chain.,SK Hynix HBM3E press release; Reuters HBM supply article,"Accept human decision. If re-auditing, consider whether HBM memory as component-of-a-component qualifies under upstream definition."
TSMC,TSM,OpenAI,o3 full,2025-04-16,real_upstream,1,[MAPPED from upstream] HUMAN DECISION: Researcher accepts indirect ecosystem-based upstream link (TSMC → Nvidia → cloud → model companies). Restored to upstream=1. Previously changed to 0 by strict audit for lack of direct documented link.,AnandTech GH200 article; Nvidia H100 product page,"Accept human decision. If re-auditing, consider whether indirect semiconductor manufacturing qualifies under upstream definition."
SK Hynix,000660 KS,OpenAI,o4 mini,2025-04-16,real_upstream,1,[MAPPED from upstream] HUMAN DECISION: Researcher accepts indirect ecosystem-based upstream link (SK Hynix HBM → Nvidia GPU → cloud → model companies). Restored to upstream=1. Previously changed to 0 by strict audit for three-step indirect chain.,SK Hynix HBM3E press release; Reuters HBM supply article,"Accept human decision. If re-auditing, consider whether HBM memory as component-of-a-component qualifies under upstream definition."
TSMC,TSM,OpenAI,o4 mini,2025-04-16,real_upstream,1,[MAPPED from upstream] HUMAN DECISION: Researcher accepts indirect ecosystem-based upstream link (TSMC → Nvidia → cloud → model companies). Restored to upstream=1. Previously changed to 0 by strict audit for lack of direct documented link.,AnandTech GH200 article; Nvidia H100 product page,"Accept human decision. If re-auditing, consider whether indirect semiconductor manufacturing qualifies under upstream definition."
TSMC,TSM,Google,Gemini 2.5 Pro,2025-05-06,real_upstream,1,[MAPPED from upstream] HUMAN DECISION: Researcher accepts indirect ecosystem-based upstream link (TSMC → Nvidia → cloud → model companies). Restored to upstream=1. Previously changed to 0 by strict audit for lack of direct documented link.,AnandTech GH200 article; Nvidia H100 product page,"Accept human decision. If re-auditing, consider whether indirect semiconductor manufacturing qualifies under upstream definition."
TSMC,TSM,Google,Gemma 3n,2025-05-20,real_upstream,1,[MAPPED from upstream] HUMAN DECISION: Researcher accepts indirect ecosystem-based upstream link (TSMC → Nvidia → cloud → model companies). Restored to upstream=1. Previously changed to 0 by strict audit for lack of direct documented link.,AnandTech GH200 article; Nvidia H100 product page,"Accept human decision. If re-auditing, consider whether indirect semiconductor manufacturing qualifies under upstream definition."
TSMC,TSM,Anthropic,Claude Sonnet 4,2025-05-21,real_upstream,1,[MAPPED from upstream] HUMAN DECISION: Researcher accepts indirect ecosystem-based upstream link (TSMC → Nvidia → cloud → model companies). Restored to upstream=1. Previously changed to 0 by strict audit for lack of direct documented link.,AnandTech GH200 article; Nvidia H100 product page,"Accept human decision. If re-auditing, consider whether indirect semiconductor manufacturing qualifies under upstream definition."
TSMC,TSM,Google,Veo 3; Imagen 4,2025-05-21,real_upstream,1,[MAPPED from upstream] HUMAN DECISION: Researcher accepts indirect ecosystem-based upstream link (TSMC → Nvidia → cloud → model companies). Restored to upstream=1. Previously changed to 0 by strict audit for lack of direct documented link.,AnandTech GH200 article; Nvidia H100 product page,"Accept human decision. If re-auditing, consider whether indirect semiconductor manufacturing qualifies under upstream definition."
